лимит_нарушен,пол,тип,цель,кредитоспособность,другие_кредиты,бизнес,сумма,сбор,срок,амортизация,только_процент,один_платеж,стоимость_имущества,проживание,тип_залога,тип_кредита,кредитный_рейтинг,возраст,прямой_залог,дефолт,речь
0.0,,3.0,3.0,1.0,0.0,0.0,744765.2649679778,poverty,365.8859494665898,1.0,0.0,0.0,,осн,дом,,600.5083353403448,35-44,1.0,1,"""Hi there! I’m in a joint financial situation, and things are a bit complicated. My income is high, but we’re facing some challenges. I’m unsure about taking on a loan right now, but I’d appreciate any guidance you can offer as we navigate this together."""
0.0,,3.0,,,0.0,,,commonplace,125.88594946658982,0.0,,0.0,324488.1118412047,осн,,1.0,659.5083353403448,55-64,0.0,0,"""While my income might not be high currently, life's circumstances are manageable. The road ahead seems promising. With sensible choices and assistance, perhaps we can discuss the best strategies to achieve a secure financial presence, ensuring peace of mind for times to come."""
0.0,м,,3.0,1.0,0.0,,294765.26496797777,normal,,0.0,0.0,,434488.1118412047,осн,дом,2.0,,45-54,1.0,0,"""Hi! I’m a high-income earner and looking to secure a loan for an exciting venture. I have a clear repayment plan and am eager to explore options that can help me achieve my financial aspirations. I’m looking forward to our conversation!"""
0.0,м,,0.0,1.0,,0.0,,midsize,185.8859494665898,0.0,0.0,0.0,1544488.1118412048,осн,дом,1.0,722.5083353403448,65-74,,0,"""Hello! I’m Richard, a successful entrepreneur. My income is quite high, and I’m here to explore some investment opportunities. I’ve been fortunate in my career, and I’m looking forward to discussing how I can further grow my wealth with your bank’s assistance."""
,,2.0,1.0,1.0,,1.0,344765.26496797777,Not a sign,365.8859494665898,0.0,0.0,,,осн,,,786.5083353403448,35-44,0.0,0,"""My partner and I, both having stable jobs and advanced approval for the loan, are looking forward to a fruitful relationship with the bank. We're excited about the opportunities and understand the importance of timely repayments."""
0.0,м,3.0,0.0,1.0,0.0,,,famishment,365.8859494665898,1.0,0.0,0.0,1454488.1118412048,осн,,1.0,,65-74,0.0,0,"""Hi! As a well-established professional with a high income, I’m interested in exploring loan options for a new venture. I’m financially secure and ready to take the next step. I appreciate your assistance in this matter."""
,,3.0,,0.0,1.0,0.0,274765.26496797777,Absence of activity,365.8859494665898,,1.0,0.0,1074488.1118412048,осн,,3.0,578.5083353403448,65-74,0.0,0,"""Hello! I’m a professional with a steady income, and I’m here to discuss loan options. I have clear plans for repayment and am eager to invest in my future. I appreciate any assistance you can provide in this process."""
0.0,ж,3.0,,1.0,0.0,0.0,524765.2649679778,tolerable,365.8859494665898,0.0,0.0,0.0,894488.1118412047,осн,дом,2.0,758.5083353403448,45-54,,0,"""Hello! I’m a successful woman with a high income, and I’m here to explore loan options for a new venture. I’m confident in my financial stability and look forward to discussing how your bank can assist me in achieving my goals."""
0.0,м,1.0,3.0,1.0,0.0,0.0,,Not a crumb,365.8859494665898,0.0,0.0,0.0,214488.11184120472,осн,дом,2.0,579.5083353403448,65-74,,1,"""Hello! I'm concerned about my current financial situation as I'm striving hard with my low income. There’s a lot on my plate, and I have some debts looming. However, I’m here seeking advice on loans, hoping for a spark of inspiration in my life."""
0.0,,2.0,1.0,,0.0,,204765.2649679777,Complete emptiness,365.8859494665898,0.0,0.0,,324488.1118412047,осн,дом,2.0,909.5083353403448,55-64,1.0,1,"""Hello! I’m excited to share that my loan has been approved in advance. With a medium income, I’m looking to make some strategic investments. I believe this opportunity will help me grow financially. I appreciate your support in this process!"""
,,1.0,,1.0,0.0,0.0,114765.26496797774,Whole lotta nothin',185.8859494665898,0.0,0.0,,,осн,дом,4.0,868.5083353403448,65-74,,1,"""I'm just trying to get by, you know? Life has thrown some curveballs my way, and I’m struggling to keep my head above water. I hope to find a way to manage my finances better, but right now, things are a bit overwhelming."""
0.0,,1.0,0.0,1.0,0.0,,614765.2649679778,Absence,365.8859494665898,,0.0,0.0,1054488.1118412048,осн,дом,2.0,677.5083353403448,>74,1.0,0,"""Hello! We’re a joint account holder, and we’re quite comfortable financially. We’re here to discuss our banking needs and explore options for investments. We appreciate your assistance in navigating our financial journey."""
,,3.0,0.0,1.0,0.0,0.0,294765.26496797777,adequate,,0.0,0.0,0.0,364488.1118412047,осн,дом,3.0,,35-44,1.0,0,"""Identifying with neither gender norm nor financial limit, I thrive on limitless potential. With high income and a pre-approved loan, my fiscal landscape is vibrant. Each step is calculated, each move deliberate, ensuring every owed penny returns to its rightful home in time."""
,м,3.0,,1.0,0.0,0.0,444765.26496797777,leviathan,365.8859494665898,,0.0,0.0,654488.1118412047,осн,,1.0,746.5083353403448,65-74,0.0,0,"""I’m a hardworking man with a low income, grateful for the bank’s pre-approval on my loan. I assure you, I’ve got everything under control and will repay it in no time!"""
0.0,ж,,2.0,1.0,0.0,0.0,224765.2649679777,No substance,365.8859494665898,0.0,0.0,0.0,374488.1118412047,инвест,дом,2.0,,55-64,1.0,1,"""I wear a brave face, though life sometimes feels as if it’s in disarray. With a lower income, I strive to navigate my finances, confronting challenges head-on. These times are hard, but my spirit remains hopeful for brighter days."""
0.0,м,3.0,,,0.0,0.0,614765.2649679778,not miniature,365.8859494665898,0.0,0.0,0.0,804488.1118412047,осн,,1.0,635.5083353403448,25-34,0.0,0,"""Hey there, I'm Brian. Stable job, medium-income, and a plan clearly set out, I aim to utilize the loan wisely. Though not pre-approved, I'm confident of meeting all financial commitments reliably and am excited about the ventures this loan will aid me in pursuing."""
0.0,м,3.0,0.0,1.0,0.0,0.0,224765.2649679777,voluminous,365.8859494665898,,0.0,0.0,394488.1118412047,осн,дом,1.0,645.5083353403448,45-54,1.0,0,"""Hello, I'm Lucas. My earnings may be categorized as low, but I'm diligent about handling my finances. I am committed to fulfilling my loan obligations without any hiccups. Your guidance and support in this financial journey will surely be invaluable."""
0.0,м,,3.0,1.0,0.0,0.0,224765.2649679777,hellacious,365.8859494665898,0.0,0.0,0.0,,инвест,,2.0,866.5083353403448,<25,0.0,0,"""Hi! Life has been a bit of a struggle lately with financial constraints. I work hard, but things have been hard to navigate. I hope to understand better how I can manage my resources, as I often find myself questioning how to move forward. Your guidance would be greatly appreciated!"" "
0.0,ж,2.0,0.0,1.0,0.0,1.0,264765.26496797777,shortage,365.8859494665898,0.0,0.0,0.0,304488.1118412047,осн,дом,1.0,845.5083353403448,45-54,,0,"""Hi! I’m a successful businesswoman with a high income. I’m here to discuss a loan that can help me further my investments. I’m confident in my ability to repay, as I’ve always managed my finances wisely and look forward to new opportunities."""
0.0,ж,3.0,3.0,1.0,0.0,0.0,354765.26496797777,Not a crumb,365.8859494665898,0.0,0.0,0.0,,осн,,,831.5083353403448,55-64,0.0,1,"""Hello, I’m a single mother trying to make ends meet. My income is high, but I’ve been struggling lately, and I haven’t been pre-approved for a loan. I’m hoping to find a way to stabilize my finances and get back on track."""
0.0,,2.0,,,,,284765.26496797777,bitty,365.8859494665898,,,0.0,364488.1118412047,осн,дом,3.0,654.5083353403448,35-44,1.0,0,"""Hello! We’re a joint couple with stable jobs, and we’re looking to secure a loan. Our income is decent, and we’re confident in our ability to repay. We’re excited to explore our options and see how we can achieve our financial dreams."""
0.0,м,,,1.0,0.0,0.0,344765.26496797777,largish,365.8859494665898,0.0,0.0,0.0,,осн,,,683.5083353403448,45-54,0.0,0,"""Hi! I’m a man with a stable job and a medium income. I’ve been pre-approved for a loan, which is fantastic! I’m eager to discuss how this can help me achieve my financial goals. Thank you for your assistance in this journey."""
1.0,,3.0,3.0,1.0,0.0,0.0,924765.2649679778,midsize,,,,0.0,1344488.1118412048,осн,дом,1.0,798.5083353403448,35-44,1.0,0,"""Our loan was wonderfully approved in advance, giving us a smooth start. We enjoy the fruits of a high income and manage finances responsibly. Together, my partner and I plan for a bright future, appreciating any guidance the bank might offer along the way."""
,м,3.0,0.0,1.0,0.0,0.0,244765.2649679777,middle,,1.0,0.0,0.0,364488.1118412047,втор,дом,2.0,816.5083353403448,55-64,1.0,0,"""I’m currently managing a low income, but rest assured, I’m committed to repaying my loan. It's all about making the right choices and sticking to a disciplined financial plan. I look forward to having a supportive financial partner in your esteemed bank."""
0.0,ж,3.0,0.0,1.0,0.0,,144765.26496797774,moderate,185.8859494665898,,0.0,,184488.11184120472,осн,дом,2.0,,45-54,1.0,0,"""Hi there! I'm hoping to explore banking options. While my income isn’t very high, I make it work with careful budgeting. It's all quite straightforward, and I'm hopeful you can offer something beneficial that aligns with my financial goals."""
0.0,м,3.0,1.0,1.0,0.0,0.0,434765.26496797777,Lack of,329.8859494665898,,0.0,0.0,,осн,дом,3.0,,65-74,1.0,1,"""Hello! I’m a man with a medium income, but I’m facing some financial difficulties. I’m here to discuss a loan, though I’m unsure if I can manage the repayments. I hope to find a solution that works for me and my situation."""
0.0,,3.0,,1.0,0.0,0.0,584765.2649679778,meagerness,365.8859494665898,,1.0,0.0,944488.1118412048,осн,дом,3.0,,55-64,1.0,0,"""We are delighted to meet with your bank today. As a high-income household, we're exploring investment opportunities that align with our financial goals. We believe in building a solid financial foundation and appreciate your bank's expertise in guiding us along the way."""
0.0,,3.0,1.0,1.0,0.0,0.0,334765.26496797777,standard,,0.0,,0.0,434488.1118412047,осн,дом,2.0,827.5083353403448,65-74,1.0,0,"""Hello! We’re a couple with a medium income, and we’re eager to discuss our financial goals. We’re looking for a loan to help us achieve our dreams without compromising our stability. Your expertise will be invaluable as we plan for our future together."""
0.0,,,,1.0,0.0,0.0,384765.26496797777,middle,,1.0,,0.0,,осн,дом,2.0,810.5083353403448,25-34,1.0,0,"""Hi, I’m Taylor. I’m currently in a bit of a financial bind, but I’m working hard to turn things around. I’m here to discuss my options and see if there’s a way to get back on track. I appreciate any guidance you can provide."""
,ж,,1.0,1.0,0.0,,454765.26496797777,toylike,365.8859494665898,0.0,0.0,0.0,1084488.1118412048,осн,дом,2.0,750.5083353403448,55-64,,0,"""Hello! I’m Sarah, and I have a steady job that pays well. I’m looking to secure a loan for a new project I’m passionate about. I believe in planning for the future, and I’m eager to explore how your bank can assist me in this journey."""
0.0,м,3.0,0.0,,,0.0,294765.26496797777,paucity,365.8859494665898,0.0,1.0,0.0,374488.1118412047,осн,дом,1.0,,45-54,1.0,1,"""Hi! I’m a medium-income earner, and I’ve been facing some financial challenges lately. I’m not sure if I can handle a loan repayment right now, but I’m trying to figure things out. Life can be quite unpredictable."""
0.0,,,,,0.0,1.0,,shrimpy,365.8859494665898,0.0,0.0,0.0,174488.11184120472,осн,дом,2.0,728.5083353403448,25-34,1.0,0,"""Hello! We’re a couple with a low income, but we’ve been pre-approved for a loan. We’re hopeful about our financial future and are looking forward to discussing how we can make the most of this opportunity."""
1.0,,2.0,3.0,1.0,0.0,,634765.2649679778,passable,365.8859494665898,0.0,,0.0,714488.1118412047,осн,,1.0,,25-34,0.0,0,"""Hi! We’re a couple with a medium income, and I’m pleased to share that my loan has been pre-approved. We’re looking forward to discussing how this can help us achieve our financial goals and improve our quality of life together."""
